coarse_cell_id,original_landuse,landuse,IsProductionForestCell,forest_rule_repair
57023,OpenWetRich,OpenWetRich,0,FALSE
57032,OpenDryPoor,OpenDryPoor,0,FALSE
57315,OpenWetRich,OpenWetRich,0,FALSE
57316,OpenWetRich,OpenWetRich,0,FALSE
57318,OpenWetRich,OpenWetRich,0,FALSE
57319,OpenWetRich,OpenWetRich,0,FALSE
57611,OpenWetRich,OpenWetRich,0,FALSE
57612,OpenWetRich,OpenWetRich,0,FALSE
57613,OpenWetRich,OpenWetRich,0,FALSE
57614,OpenWetRich,OpenWetRich,0,FALSE
57906,OpenWetRich,OpenWetRich,0,FALSE
57907,OpenWetRich,OpenWetRich,0,FALSE
57908,OpenWetRich,OpenWetRich,0,FALSE
57909,OpenWetRich,OpenWetRich,0,FALSE
58201,OpenWetRich,OpenWetRich,0,FALSE
58202,OpenWetRich,OpenWetRich,0,FALSE
58203,OpenWetRich,OpenWetRich,0,FALSE
58204,OpenWetRich,OpenWetRich,0,FALSE
58496,OpenWetRich,OpenWetRich,0,FALSE
58497,OpenWetRich,OpenWetRich,0,FALSE
58498,OpenWetRich,OpenWetRich,0,FALSE
58790,OpenWetRich,OpenWetRich,0,FALSE
58791,OpenWetRich,OpenWetRich,0,FALSE
58792,OpenWetRich,OpenWetRich,0,FALSE
59084,OpenWetRich,OpenWetRich,0,FALSE
59085,OpenWetRich,OpenWetRich,0,FALSE
59086,OpenWetRich,OpenWetRich,0,FALSE
59374,OpenWetRich,OpenWetRich,0,FALSE
59375,OpenWetRich,OpenWetRich,0,FALSE
59669,OpenWetRich,OpenWetRich,0,FALSE
59670,OpenWetRich,OpenWetRich,0,FALSE
59671,OpenWetRich,OpenWetRich,0,FALSE
59673,OpenWetRich,OpenWetRich,0,FALSE
59676,OpenWetRich,OpenWetRich,0,FALSE
59681,OpenWetRich,OpenWetRich,0,FALSE
59962,OpenWetRich,OpenWetRich,0,FALSE
59963,OpenWetRich,OpenWetRich,0,FALSE
59964,OpenWetRich,OpenWetRich,0,FALSE
59965,OpenWetRich,OpenWetRich,0,FALSE
59966,OpenWetRich,OpenWetRich,0,FALSE
59967,OpenWetRich,OpenWetRich,0,FALSE
59968,OpenWetRich,OpenWetRich,0,FALSE
59971,OpenWetRich,OpenWetRich,0,FALSE
60260,ForestDryRich,ForestDryRich,0,FALSE
60261,ForestDryRich,ForestDryRich,1,FALSE
60262,ForestDryRich,ForestDryRich,1,FALSE
60263,ForestDryRich,ForestDryRich,1,FALSE
60270,OpenWetRich,OpenWetRich,0,FALSE
60556,ForestDryRich,ForestDryRich,0,FALSE
60557,ForestDryRich,ForestDryRich,1,FALSE
60558,ForestDryRich,ForestDryRich,1,FALSE
60560,ForestWetRich,ForestWetRich,1,FALSE
60561,ForestWetRich,ForestWetRich,1,FALSE
60848,ForestDryRich,ForestDryRich,1,FALSE
60849,ForestDryRich,ForestDryRich,1,FALSE
60851,ForestDryRich,ForestDryRich,1,FALSE
60852,ForestDryRich,ForestDryRich,1,FALSE
60853,ForestDryRich,ForestDryRich,1,FALSE
61144,ForestDryRich,ForestDryRich,1,FALSE
61145,ForestDryRich,ForestDryRich,1,FALSE
61146,ForestDryRich,ForestDryRich,1,FALSE
61154,OpenWetRich,OpenWetRich,0,FALSE
61155,OpenWetRich,OpenWetRich,0,FALSE
61437,ForestDryRich,ForestDryRich,1,FALSE
61438,ForestDryRich,ForestDryRich,0,FALSE
61445,ForestWetRich,ForestWetRich,1,FALSE
61446,ForestWetRich,ForestWetRich,0,FALSE
61447,ForestWetRich,ForestWetRich,1,FALSE
61740,OpenWetRich,OpenWetRich,0,FALSE
61741,OpenWetRich,OpenWetRich,0,FALSE
61742,OpenDryPoor,OpenDryPoor,0,FALSE
62035,OpenWetRich,OpenWetRich,0,FALSE
62036,OpenWetRich,OpenWetRich,0,FALSE
62037,OpenWetRich,OpenWetRich,0,FALSE
62038,OpenWetRich,OpenWetRich,0,FALSE
62327,OpenWetRich,OpenWetRich,0,FALSE
62328,OpenWetRich,OpenWetRich,0,FALSE
62330,OpenWetRich,OpenWetRich,0,FALSE
62331,OpenWetRich,OpenWetRich,0,FALSE
62332,OpenWetRich,OpenWetRich,0,FALSE
62333,OpenWetRich,OpenWetRich,0,FALSE
62334,OpenWetRich,OpenWetRich,0,FALSE
62626,OpenWetRich,OpenWetRich,0,FALSE
62627,OpenWetRich,OpenWetRich,0,FALSE
62921,OpenWetRich,OpenWetRich,0,FALSE
63217,OpenWetRich,OpenWetRich,0,FALSE
63218,OpenWetRich,OpenWetRich,0,FALSE
63219,OpenWetRich,OpenWetRich,0,FALSE
63509,OpenWetRich,OpenWetRich,0,FALSE
63513,OpenWetRich,OpenWetRich,0,FALSE
63514,OpenWetRich,OpenWetRich,0,FALSE
63808,OpenWetRich,OpenWetRich,0,FALSE
63809,OpenWetRich,OpenWetRich,0,FALSE
64103,OpenWetRich,OpenWetRich,0,FALSE
64104,OpenWetRich,OpenWetRich,0,FALSE
64398,OpenWetRich,OpenWetRich,0,FALSE
64400,OpenWetRich,OpenWetRich,0,FALSE
64402,OpenWetRich,OpenWetRich,0,FALSE
64693,OpenWetRich,OpenWetRich,0,FALSE
64695,OpenWetRich,OpenWetRich,0,FALSE
64696,ForestWetPoor,ForestWetPoor,0,FALSE
64698,OpenWetRich,OpenWetRich,0,FALSE
64988,OpenWetRich,OpenWetRich,0,FALSE
64990,ForestWetPoor,ForestWetPoor,1,FALSE
64991,ForestWetPoor,ForestWetPoor,0,FALSE
65283,OpenWetRich,OpenWetRich,0,FALSE
65285,ForestWetPoor,ForestWetPoor,1,FALSE
65286,ForestWetPoor,ForestWetPoor,0,FALSE
65578,OpenWetRich,OpenWetRich,0,FALSE
65580,ForestWetPoor,ForestWetPoor,1,FALSE
65581,ForestWetPoor,ForestWetPoor,0,FALSE
65873,OpenWetRich,OpenWetRich,0,FALSE
65874,OpenWetRich,OpenWetRich,0,FALSE
65876,ForestWetPoor,ForestWetPoor,1,FALSE
66168,OpenWetRich,OpenWetRich,0,FALSE
66169,OpenWetRich,OpenWetRich,0,FALSE
66170,OpenWetRich,OpenWetRich,0,FALSE
66457,OpenWetRich,OpenWetRich,0,FALSE
66458,OpenWetRich,OpenWetRich,0,FALSE
66463,OpenWetRich,OpenWetRich,0,FALSE
66464,OpenWetRich,OpenWetRich,0,FALSE
66465,OpenWetRich,OpenWetRich,0,FALSE
66466,OpenWetRich,OpenWetRich,0,FALSE
66751,OpenWetRich,OpenWetRich,0,FALSE
66752,OpenWetRich,OpenWetRich,0,FALSE
66753,OpenWetRich,OpenWetRich,0,FALSE
66755,OpenWetRich,OpenWetRich,0,FALSE
66756,OpenWetRich,OpenWetRich,0,FALSE
66757,OpenWetRich,OpenWetRich,0,FALSE
66758,OpenWetRich,OpenWetRich,0,FALSE
66759,OpenWetRich,OpenWetRich,0,FALSE
66761,OpenWetRich,OpenWetRich,0,FALSE
67046,OpenWetRich,OpenWetRich,0,FALSE
67047,OpenWetRich,OpenWetRich,0,FALSE
67048,OpenWetRich,OpenWetRich,0,FALSE
67049,OpenWetRich,OpenWetRich,0,FALSE
67643,OpenWetRich,OpenWetRich,0,FALSE
67644,OpenWetRich,OpenWetRich,0,FALSE
67645,OpenWetRich,OpenWetRich,0,FALSE
67646,OpenWetRich,OpenWetRich,0,FALSE
67938,OpenWetRich,OpenWetRich,0,FALSE
67939,OpenWetRich,OpenWetRich,0,FALSE
67940,OpenWetRich,OpenWetRich,0,FALSE
67941,OpenWetRich,OpenWetRich,0,FALSE
67945,ForestWetPoor,ForestWetPoor,1,FALSE
68233,OpenWetRich,OpenWetRich,0,FALSE
68234,OpenWetRich,OpenWetRich,0,FALSE
68235,OpenWetRich,OpenWetRich,0,FALSE
68236,OpenWetRich,OpenWetRich,0,FALSE
68528,OpenWetRich,OpenWetRich,0,FALSE
68530,OpenWetRich,OpenWetRich,0,FALSE
68531,OpenWetRich,OpenWetRich,0,FALSE
68823,OpenWetRich,OpenWetRich,0,FALSE
68824,OpenWetRich,OpenWetRich,0,FALSE
68825,OpenWetRich,OpenWetRich,0,FALSE
69118,OpenWetRich,OpenWetRich,0,FALSE
69119,OpenWetRich,OpenWetRich,0,FALSE
69120,OpenWetRich,OpenWetRich,0,FALSE
69125,ForestDryPoor,ForestDryPoor,0,FALSE
69412,OpenWetRich,OpenWetRich,0,FALSE
69413,OpenWetRich,OpenWetRich,0,FALSE
69414,OpenWetRich,OpenWetRich,0,FALSE
69418,ForestWetRich,ForestWetRich,1,FALSE
69419,ForestWetRich,ForestWetRich,0,FALSE
69420,ForestDryPoor,ForestDryPoor,0,FALSE
69707,OpenWetRich,OpenWetRich,0,FALSE
69708,OpenWetRich,OpenWetRich,0,FALSE
69710,OpenWetRich,OpenWetRich,0,FALSE
69711,OpenWetRich,OpenWetRich,0,FALSE
69712,OpenWetRich,OpenWetRich,0,FALSE
69713,ForestWetRich,ForestWetRich,0,FALSE
69714,ForestWetRich,ForestWetRich,0,FALSE
69715,ForestWetRich,ForestWetRich,0,FALSE
70002,ForestWetPoor,ForestWetPoor,1,FALSE
70003,OpenDryPoor,OpenDryPoor,0,FALSE
70008,ForestWetRich,ForestWetRich,1,FALSE
70296,ForestWetPoor,ForestWetPoor,1,FALSE
70297,ForestWetPoor,ForestWetPoor,1,FALSE
70302,OpenWetRich,OpenWetRich,0,FALSE
70303,ForestWetRich,ForestWetRich,1,FALSE
70304,ForestWetRich,ForestWetRich,0,FALSE
70307,ForestWetRich,ForestWetRich,1,FALSE
70590,ForestWetPoor,ForestWetPoor,1,FALSE
70591,ForestWetPoor,ForestWetPoor,1,FALSE
70595,ForestWetRich,ForestWetRich,0,FALSE
70596,ForestWetRich,ForestWetRich,0,FALSE
70597,ForestWetRich,ForestWetRich,1,FALSE
70598,ForestWetRich,ForestWetRich,1,FALSE
70599,ForestWetRich,ForestWetRich,1,FALSE
70600,ForestWetRich,ForestWetRich,1,FALSE
70601,ForestWetRich,ForestWetRich,1,FALSE
70602,ForestWetRich,ForestWetRich,0,FALSE
70897,ForestWetRich,ForestWetRich,1,FALSE
71182,OpenWetRich,OpenWetRich,0,FALSE
71183,OpenWetRich,OpenWetRich,0,FALSE
71465,OpenWetRich,OpenWetRich,0,FALSE
71470,ForestWetPoor,ForestWetPoor,0,FALSE
71471,ForestWetPoor,ForestWetPoor,0,FALSE
71476,OpenWetRich,OpenWetRich,0,FALSE
71477,OpenWetRich,OpenWetRich,0,FALSE
71482,OpenDryPoor,OpenDryPoor,0,FALSE
71483,OpenDryPoor,OpenDryPoor,0,FALSE
71761,OpenWetRich,OpenWetRich,0,FALSE
71762,OpenWetRich,OpenWetRich,0,FALSE
71765,OpenWetRich,OpenWetRich,0,FALSE
71766,ForestWetPoor,ForestWetPoor,1,FALSE
71767,ForestWetPoor,ForestWetPoor,1,FALSE
71770,OpenWetRich,OpenWetRich,0,FALSE
71771,OpenWetRich,OpenWetRich,0,FALSE
71778,OpenDryPoor,OpenDryPoor,0,FALSE
71779,OpenWetRich,OpenWetRich,0,FALSE
72057,OpenWetRich,OpenWetRich,0,FALSE
72058,OpenWetRich,OpenWetRich,0,FALSE
72060,OpenWetRich,OpenWetRich,0,FALSE
72061,OpenDryPoor,OpenDryPoor,0,FALSE
72062,OpenDryPoor,OpenDryPoor,0,FALSE
72065,OpenWetRich,OpenWetRich,0,FALSE
72356,OpenDryPoor,OpenDryPoor,0,FALSE
72357,OpenDryPoor,OpenDryPoor,0,FALSE
72359,OpenDryPoor,OpenDryPoor,0,FALSE
72360,ForestWetRich,ForestWetRich,0,FALSE
72365,OpenDryPoor,OpenDryPoor,0,FALSE
72652,ForestDryRich,ForestDryRich,1,FALSE
72654,ForestWetRich,ForestWetRich,1,FALSE
72655,ForestWetRich,ForestWetRich,1,FALSE
72947,OpenWetRich,OpenWetRich,0,FALSE
72948,ForestWetPoor,ForestWetPoor,1,FALSE
72950,ForestWetRich,ForestWetRich,1,FALSE
73242,OpenWetRich,OpenWetRich,0,FALSE
73243,OpenWetRich,OpenWetRich,0,FALSE
73245,ForestWetRich,ForestWetRich,1,FALSE
73537,OpenWetRich,OpenWetRich,0,FALSE
73538,OpenWetRich,OpenWetRich,0,FALSE
73541,OpenWetRich,OpenWetRich,0,FALSE
73542,OpenWetRich,OpenWetRich,0,FALSE
73806,ForestDryRich,ForestDryRich,1,FALSE
73831,OpenDryPoor,OpenDryPoor,0,FALSE
73832,OpenWetRich,OpenWetRich,0,FALSE
73833,OpenWetRich,OpenWetRich,0,FALSE
73836,OpenWetRich,OpenWetRich,0,FALSE
73837,OpenWetRich,OpenWetRich,0,FALSE
74124,ForestWetPoor,ForestWetPoor,1,FALSE
74125,OpenDryPoor,OpenDryPoor,0,FALSE
74126,OpenDryPoor,OpenDryPoor,0,FALSE
74127,OpenWetRich,OpenWetRich,0,FALSE
74128,ForestWetPoor,ForestWetPoor,1,FALSE
74132,OpenWetRich,OpenWetRich,0,FALSE
74418,OpenWetRich,OpenWetRich,0,FALSE
74419,OpenWetRich,OpenWetRich,0,FALSE
74420,OpenDryPoor,OpenDryPoor,0,FALSE
74421,OpenDryPoor,OpenDryPoor,0,FALSE
74422,OpenWetRich,OpenWetRich,0,FALSE
74423,ForestWetPoor,ForestWetPoor,1,FALSE
74426,OpenWetRich,OpenWetRich,0,FALSE
74427,OpenWetRich,OpenWetRich,0,FALSE
74428,OpenWetRich,OpenWetRich,0,FALSE
74712,OpenWetRich,OpenWetRich,0,FALSE
74713,OpenWetRich,OpenWetRich,0,FALSE
74716,OpenDryPoor,OpenDryPoor,0,FALSE
74717,OpenWetRich,OpenWetRich,0,FALSE
74719,OpenWetRich,OpenWetRich,0,FALSE
74720,OpenWetRich,OpenWetRich,0,FALSE
74721,OpenWetRich,OpenWetRich,0,FALSE
74723,OpenWetRich,OpenWetRich,0,FALSE
74724,ForestDryRich,ForestDryRich,1,FALSE
75006,OpenDryPoor,OpenDryPoor,0,FALSE
75007,OpenWetRich,OpenWetRich,0,FALSE
75008,OpenWetRich,OpenWetRich,0,FALSE
75009,OpenWetRich,OpenWetRich,0,FALSE
75011,OpenDryPoor,OpenDryPoor,0,FALSE
75012,OpenWetRich,OpenWetRich,0,FALSE
75015,ForestWetPoor,ForestWetPoor,1,FALSE
75017,ForestWetRich,ForestWetRich,1,FALSE
75019,ForestDryRich,ForestDryRich,1,FALSE
75020,OpenWetRich,OpenWetRich,0,FALSE
75022,OpenWetRich,OpenWetRich,0,FALSE
75300,OpenDryPoor,OpenDryPoor,0,FALSE
75301,OpenWetRich,OpenWetRich,0,FALSE
75302,OpenWetRich,OpenWetRich,0,FALSE
75303,OpenWetRich,OpenWetRich,0,FALSE
75304,OpenWetRich,OpenWetRich,0,FALSE
75305,OpenWetRich,OpenWetRich,0,FALSE
75306,OpenWetRich,OpenWetRich,0,FALSE
75315,OpenWetRich,OpenWetRich,0,FALSE
75316,OpenWetRich,OpenWetRich,0,FALSE
75317,ForestWetRich,ForestWetRich,1,FALSE
75585,ForestWetRich,ForestWetRich,1,FALSE
75586,ForestWetRich,ForestWetRich,1,FALSE
75594,ForestWetPoor,ForestWetPoor,1,FALSE
75595,OpenDryPoor,OpenDryPoor,0,FALSE
75596,OpenDryPoor,OpenDryPoor,0,FALSE
75597,OpenDryPoor,OpenDryPoor,0,FALSE
75598,OpenWetRich,OpenWetRich,0,FALSE
75599,OpenWetRich,OpenWetRich,0,FALSE
75602,ForestWetPoor,ForestWetPoor,1,FALSE
75603,ForestWetPoor,ForestWetPoor,1,FALSE
75607,ForestWetRich,ForestWetRich,1,FALSE
75610,OpenWetRich,OpenWetRich,0,FALSE
75611,ForestDryRich,ForestDryRich,1,FALSE
75881,ForestWetRich,ForestWetRich,1,FALSE
75887,OpenWetRich,OpenWetRich,0,FALSE
75888,OpenWetRich,OpenWetRich,0,FALSE
75889,ForestWetPoor,ForestWetPoor,1,FALSE
75895,ForestWetPoor,ForestWetPoor,1,FALSE
75896,ForestWetPoor,ForestWetPoor,1,FALSE
75897,ForestWetPoor,ForestWetPoor,1,FALSE
75905,ForestWetRich,ForestWetRich,1,FALSE
76179,OpenDryPoor,OpenDryPoor,0,FALSE
76181,OpenDryPoor,OpenDryPoor,0,FALSE
76190,ForestWetPoor,ForestWetPoor,1,FALSE
76191,ForestWetPoor,ForestWetPoor,1,FALSE
76192,ForestWetPoor,ForestWetPoor,1,FALSE
76199,ForestWetRich,ForestWetRich,0,FALSE
76200,ForestWetRich,ForestWetRich,1,FALSE
76470,ForestWetRich,ForestWetRich,1,FALSE
76473,OpenDryPoor,OpenDryPoor,0,FALSE
76478,ForestWetRich,ForestWetRich,1,FALSE
76479,ForestWetRich,ForestWetRich,1,FALSE
76484,ForestWetPoor,ForestWetPoor,1,FALSE
76485,ForestWetPoor,ForestWetPoor,1,FALSE
76486,ForestWetPoor,ForestWetPoor,1,FALSE
76487,ForestWetPoor,ForestWetPoor,1,FALSE
76494,ForestWetRich,ForestWetRich,1,FALSE
76495,ForestWetRich,ForestWetRich,0,FALSE
76755,ForestWetRich,ForestWetRich,1,FALSE
76771,ForestWetPoor,ForestWetPoor,1,FALSE
76772,ForestWetPoor,ForestWetPoor,1,FALSE
76775,ForestWetPoor,ForestWetPoor,1,FALSE
76776,ForestWetPoor,ForestWetPoor,1,FALSE
76777,ForestWetPoor,ForestWetPoor,1,FALSE
76779,ForestWetPoor,ForestWetPoor,1,FALSE
76780,ForestWetPoor,ForestWetPoor,1,FALSE
76781,ForestWetPoor,ForestWetPoor,1,FALSE
76789,ForestWetRich,ForestWetRich,1,FALSE
77042,ForestWetRich,ForestWetRich,1,FALSE
77043,ForestWetRich,ForestWetRich,1,FALSE
77044,ForestWetRich,ForestWetRich,1,FALSE
77054,ForestWetRich,ForestWetRich,1,FALSE
77055,ForestWetRich,ForestWetRich,1,FALSE
77064,ForestWetPoor,ForestWetPoor,1,FALSE
77065,ForestWetPoor,ForestWetPoor,1,FALSE
77068,ForestWetPoor,ForestWetPoor,1,FALSE
77069,ForestWetPoor,ForestWetPoor,1,FALSE
77070,ForestWetPoor,ForestWetPoor,1,FALSE
77071,ForestWetPoor,ForestWetPoor,1,FALSE
77072,ForestWetPoor,ForestWetPoor,1,FALSE
77073,ForestWetPoor,ForestWetPoor,1,FALSE
77074,ForestWetPoor,ForestWetPoor,1,FALSE
77075,ForestWetPoor,ForestWetPoor,1,FALSE
77076,OpenDryPoor,OpenDryPoor,0,FALSE
77335,ForestDryPoor,ForestDryPoor,1,FALSE
77336,ForestDryPoor,ForestDryPoor,1,FALSE
77337,ForestWetRich,ForestWetRich,1,FALSE
77338,ForestWetRich,ForestWetRich,1,FALSE
77339,ForestWetRich,ForestWetRich,1,FALSE
77351,ForestDryPoor,ForestDryPoor,1,FALSE
77354,ForestDryPoor,ForestDryPoor,1,FALSE
77355,ForestDryPoor,ForestDryPoor,1,FALSE
77356,ForestDryPoor,ForestDryPoor,1,FALSE
77357,ForestDryPoor,ForestDryPoor,1,FALSE
77358,ForestDryPoor,ForestDryPoor,1,FALSE
77360,ForestWetPoor,ForestWetPoor,1,FALSE
77362,ForestDryPoor,ForestDryPoor,1,FALSE
77363,ForestDryPoor,ForestDryPoor,1,FALSE
77366,ForestDryPoor,ForestDryPoor,1,FALSE
77631,ForestWetRich,ForestWetRich,1,FALSE
77646,ForestDryPoor,ForestDryPoor,1,FALSE
77647,ForestDryPoor,ForestDryPoor,1,FALSE
77648,ForestDryPoor,ForestDryPoor,1,FALSE
77649,ForestDryPoor,ForestDryPoor,1,FALSE
77650,ForestDryPoor,ForestDryPoor,1,FALSE
77651,ForestDryPoor,ForestDryPoor,1,FALSE
77652,ForestDryPoor,ForestDryPoor,1,FALSE
77653,ForestDryPoor,ForestDryPoor,1,FALSE
77655,ForestDryPoor,ForestDryPoor,1,FALSE
77657,ForestDryPoor,ForestDryPoor,1,FALSE
77658,ForestDryPoor,ForestDryPoor,1,FALSE
77662,ForestDryPoor,ForestDryPoor,1,FALSE
77939,ForestDryPoor,ForestDryPoor,1,FALSE
77940,ForestDryPoor,ForestDryPoor,1,FALSE
77942,ForestDryPoor,ForestDryPoor,1,FALSE
77943,ForestDryPoor,ForestDryPoor,1,FALSE
77944,ForestDryPoor,ForestDryPoor,1,FALSE
77945,ForestDryPoor,ForestDryPoor,1,FALSE
77946,ForestDryPoor,ForestDryPoor,1,FALSE
77950,ForestDryPoor,ForestDryPoor,1,FALSE
77951,ForestDryPoor,ForestDryPoor,1,FALSE
77952,ForestDryPoor,ForestDryPoor,1,FALSE
77955,ForestDryPoor,ForestDryPoor,1,FALSE
77957,ForestDryPoor,ForestDryPoor,1,FALSE
77959,ForestDryPoor,ForestDryPoor,1,FALSE
78247,ForestDryPoor,ForestDryPoor,1,FALSE
78251,ForestDryPoor,ForestDryPoor,1,FALSE
78542,ForestDryPoor,ForestDryPoor,1,FALSE
78543,ForestDryPoor,ForestDryPoor,1,FALSE
78547,ForestDryPoor,ForestDryPoor,1,FALSE
78821,ForestDryPoor,ForestDryPoor,1,FALSE
79116,ForestDryPoor,ForestDryPoor,1,FALSE
79117,ForestDryPoor,ForestDryPoor,1,FALSE
79118,ForestDryPoor,ForestDryPoor,1,FALSE
79405,ForestDryPoor,ForestDryPoor,1,FALSE
79407,ForestDryPoor,ForestDryPoor,1,FALSE
79411,ForestDryPoor,ForestDryPoor,1,FALSE
79412,ForestDryPoor,ForestDryPoor,1,FALSE
79413,ForestDryPoor,ForestDryPoor,1,FALSE
79414,ForestDryPoor,ForestDryPoor,1,FALSE
79700,ForestDryPoor,ForestDryPoor,1,FALSE
79701,ForestDryPoor,ForestDryPoor,1,FALSE
79702,ForestDryPoor,ForestDryPoor,1,FALSE
79707,ForestDryPoor,ForestDryPoor,1,FALSE
79708,ForestDryPoor,ForestDryPoor,1,FALSE
79710,ForestDryPoor,ForestDryPoor,1,FALSE
79711,ForestDryPoor,ForestDryPoor,1,FALSE
79995,ForestDryPoor,ForestDryPoor,1,FALSE
79996,ForestDryPoor,ForestDryPoor,1,FALSE
79997,ForestDryPoor,ForestDryPoor,1,FALSE
80002,ForestDryPoor,ForestDryPoor,1,FALSE
80003,ForestDryPoor,ForestDryPoor,1,FALSE
80004,ForestDryPoor,ForestDryPoor,1,FALSE
80005,ForestDryPoor,ForestDryPoor,1,FALSE
80006,ForestDryPoor,ForestDryPoor,1,FALSE
80291,ForestDryPoor,ForestDryPoor,1,FALSE
80293,ForestDryPoor,ForestDryPoor,1,FALSE
80295,ForestDryPoor,ForestDryPoor,1,FALSE
80296,ForestDryPoor,ForestDryPoor,1,FALSE
80297,ForestDryPoor,ForestDryPoor,1,FALSE
80298,ForestDryPoor,ForestDryPoor,1,FALSE
80299,ForestDryPoor,ForestDryPoor,1,FALSE
80300,ForestDryPoor,ForestDryPoor,1,FALSE
80301,ForestDryPoor,ForestDryPoor,1,FALSE
80302,ForestDryPoor,ForestDryPoor,1,FALSE
80303,ForestDryPoor,ForestDryPoor,1,FALSE
80587,ForestDryPoor,ForestDryPoor,1,FALSE
80588,ForestDryPoor,ForestDryPoor,1,FALSE
80589,ForestDryPoor,ForestDryPoor,1,FALSE
80591,ForestDryPoor,ForestDryPoor,1,FALSE
80592,ForestDryPoor,ForestDryPoor,1,FALSE
80594,ForestDryPoor,ForestDryPoor,1,FALSE
80595,ForestDryPoor,ForestDryPoor,1,FALSE
80596,ForestDryPoor,ForestDryPoor,1,FALSE
80597,ForestDryPoor,ForestDryPoor,1,FALSE
80598,ForestDryPoor,ForestDryPoor,1,FALSE
80599,ForestDryPoor,ForestDryPoor,1,FALSE
80886,ForestDryPoor,ForestDryPoor,1,FALSE
80891,ForestDryPoor,ForestDryPoor,1,FALSE
80892,ForestDryPoor,ForestDryPoor,1,FALSE
80893,ForestDryPoor,ForestDryPoor,1,FALSE
80894,ForestDryPoor,ForestDryPoor,1,FALSE
80895,ForestDryPoor,ForestDryPoor,1,FALSE
80896,ForestDryPoor,ForestDryPoor,1,FALSE
81177,ForestDryPoor,ForestDryPoor,1,FALSE
81178,ForestDryPoor,ForestDryPoor,1,FALSE
81180,ForestWetRich,ForestWetRich,1,FALSE
81182,ForestDryPoor,ForestDryPoor,1,FALSE
81183,ForestDryPoor,ForestDryPoor,1,FALSE
81191,ForestDryPoor,ForestDryPoor,1,FALSE
81192,ForestDryPoor,ForestDryPoor,1,FALSE
81193,ForestDryPoor,ForestDryPoor,1,FALSE
81194,ForestDryPoor,ForestDryPoor,1,FALSE
81473,ForestWetRich,ForestWetRich,1,FALSE
81476,ForestDryPoor,ForestDryPoor,1,FALSE
81477,ForestDryPoor,ForestDryPoor,1,FALSE
81479,ForestDryPoor,ForestDryPoor,1,FALSE
81480,ForestDryPoor,ForestDryPoor,1,FALSE
81481,ForestDryPoor,ForestDryPoor,1,FALSE
81488,ForestDryPoor,ForestDryPoor,1,FALSE
81489,ForestDryPoor,ForestDryPoor,1,FALSE
81494,ForestWetRich,ForestWetRich,1,FALSE
81767,ForestWetRich,ForestWetRich,1,FALSE
81768,ForestWetRich,ForestWetRich,1,FALSE
81771,ForestDryPoor,ForestDryPoor,1,FALSE
81772,ForestDryPoor,ForestDryPoor,1,FALSE
81773,ForestDryPoor,ForestDryPoor,1,FALSE
81774,ForestDryPoor,ForestDryPoor,1,FALSE
81776,ForestDryPoor,ForestDryPoor,1,FALSE
81787,OpenDryPoor,OpenDryPoor,0,FALSE
81788,OpenDryPoor,OpenDryPoor,0,FALSE
81789,ForestWetRich,ForestWetRich,1,FALSE
81790,ForestWetRich,ForestWetRich,1,FALSE
81791,ForestWetRich,ForestWetRich,1,FALSE
81792,ForestWetRich,ForestWetRich,1,FALSE
82064,OpenWetRich,OpenWetRich,0,FALSE
82067,ForestDryPoor,ForestDryPoor,1,FALSE
82068,ForestDryPoor,ForestDryPoor,1,FALSE
82069,ForestDryPoor,ForestDryPoor,1,FALSE
82070,ForestDryPoor,ForestDryPoor,1,FALSE
82071,ForestDryPoor,ForestDryPoor,1,FALSE
82082,ForestWetRich,ForestWetRich,1,FALSE
82083,ForestWetRich,ForestWetRich,1,FALSE
82084,ForestWetRich,ForestWetRich,1,FALSE
82085,ForestWetRich,ForestWetRich,1,FALSE
82086,ForestWetRich,ForestWetRich,1,FALSE
82087,ForestWetRich,ForestWetRich,0,FALSE
82088,ForestWetRich,ForestWetRich,1,FALSE
82089,ForestWetRich,ForestWetRich,1,FALSE
82090,ForestWetRich,ForestWetRich,1,FALSE
82363,ForestDryPoor,ForestDryPoor,1,FALSE
82365,ForestDryPoor,ForestDryPoor,1,FALSE
82366,ForestDryPoor,ForestDryPoor,1,FALSE
82378,ForestWetRich,ForestWetRich,1,FALSE
82379,ForestWetRich,ForestWetRich,1,FALSE
82382,ForestWetRich,ForestWetRich,0,FALSE
82383,ForestWetRich,ForestWetRich,1,FALSE
82659,ForestDryPoor,ForestDryPoor,1,FALSE
82660,ForestDryPoor,ForestDryPoor,1,FALSE
82676,ForestWetRich,ForestWetRich,1,FALSE
82677,ForestWetRich,ForestWetRich,0,FALSE
82678,ForestWetRich,ForestWetRich,1,FALSE
82955,ForestDryPoor,ForestDryPoor,1,FALSE
83265,ForestWetPoor,ForestWetPoor,1,FALSE
83266,ForestWetPoor,ForestWetPoor,1,FALSE
83270,ForestWetRich,ForestWetRich,0,FALSE
83271,ForestWetRich,ForestWetRich,1,FALSE
83542,OpenWetRich,OpenWetRich,0,FALSE
83543,OpenWetRich,OpenWetRich,0,FALSE
83560,ForestWetPoor,ForestWetPoor,1,FALSE
83561,ForestWetPoor,ForestWetPoor,1,FALSE
83566,ForestWetRich,ForestWetRich,1,FALSE
83567,ForestWetRich,ForestWetRich,1,FALSE
83568,ForestWetRich,ForestWetRich,1,FALSE
